abbr;elev;year
briz_medi;818;2009
care_cary;818;2009
care_flac;818;2009
care_pani;818;2009
fest_prat;818;2009
lotu_corn;818;2009
plan_lanc;818;2009
plan_medi;818;2009
pote_erec;818;2009
trif_repe;818;2009
briz_medi;818;2009
care_cary;818;2009
care_flac;818;2009
care_orni;818;2009
care_pani;818;2009
dact_glom;818;2009
fest_prat;818;2009
fest_rubr;818;2009
lotu_corn;818;2009
plan_lanc;818;2009
plan_medi;818;2009
poa_prat;818;2009
pote_erec;818;2009
trif_prat;818;2009
trif_repe;818;2009
agro_capi;818;2009
anth_odor;818;2009
briz_medi;818;2009
care_cary;818;2009
care_ferr;818;2009
care_flac;818;2009
care_orni;818;2009
care_pani;818;2009
care_semp;818;2009
care_sylv;818;2009
caru_carv;818;2009
desc_cesp;818;2009
eric_carn;818;2009
fest_nigr;818;2009
fest_prat;818;2009
fest_rubr;818;2009
lotu_corn;818;2009
plan_lanc;818;2009
pote_erec;818;2009
sesl_albi;818;2009
thym_prae;818;2009
trif_prat;818;2009
vero_cham;818;2009
agro_capi;818;2009
anth_odor;818;2009
arrh_elat;818;2009
briz_medi;818;2009
care_cary;818;2009
care_flac;818;2009
care_orni;818;2009
care_pani;818;2009
care_sylv;818;2009
dact_glom;818;2009
fest_prat;818;2009
fest_rubr;818;2009
lotu_corn;818;2009
plan_medi;818;2009
pote_erec;818;2009
trif_prat;818;2009
trif_repe;818;2009
brac_sylv;818;2009
briz_medi;818;2009
care_flac;818;2009
care_pani;818;2009
desc_cesp;818;2009
fest_prat;818;2009
lath_prat;818;2009
lotu_corn;818;2009
plan_lanc;818;2009
plan_medi;818;2009
pote_erec;818;2009
sesl_albi;818;2009
thym_prae;818;2009
trif_prat;818;2009
trif_repe;818;2009
briz_medi;818;2009
care_cary;818;2009
care_flac;818;2009
care_flav;818;2009
care_orni;818;2009
care_pani;818;2009
desc_cesp;818;2009
fest_prat;818;2009
fest_rubr;818;2009
lotu_corn;818;2009
plan_lanc;818;2009
plan_medi;818;2009
poa_prat;818;2009
pote_erec;818;2009
sesl_albi;818;2009
trif_prat;818;2009
trif_repe;818;2009
briz_medi;818;2009
care_cary;818;2009
care_ferr;818;2009
care_flac;818;2009
care_orni;818;2009
care_pani;818;2009
desc_cesp;818;2009
fest_prat;818;2009
lotu_corn;818;2009
plan_lanc;818;2009
poa_prat;818;2009
pote_erec;818;2009
thym_prae;818;2009
trif_prat;818;2009
trif_repe;818;2009
briz_medi;818;2009
care_cary;818;2009
care_flac;818;2009
care_flav;818;2009
care_pani;818;2009
desc_cesp;818;2009
fest_prat;818;2009
lotu_corn;818;2009
plan_lanc;818;2009
pote_erec;818;2009
trif_prat;818;2009
agro_capi;818;2009
bisc_laev;818;2009
briz_medi;818;2009
cala_vari;818;2009
care_cary;818;2009
care_flac;818;2009
care_orni;818;2009
care_pani;818;2009
desc_cesp;818;2009
fest_nigr;818;2009
fest_prat;818;2009
fest_rubr;818;2009
frag_vesc;818;2009
lotu_corn;818;2009
phle_prat;818;2009
plan_lanc;818;2009
prim_elat;818;2009
thym_prae;818;2009
brac_sylv;818;2009
briz_medi;818;2009
care_cary;818;2009
care_flac;818;2009
care_orni;818;2009
care_pani;818;2009
care_sylv;818;2009
dact_glom;818;2009
eric_carn;818;2009
fest_prat;818;2009
frag_vesc;818;2009
lotu_corn;818;2009
plan_lanc;818;2009
pote_erec;818;2009
sesl_albi;818;2009
thym_prae;818;2009
trif_prat;818;2009
trif_repe;818;2009
anth_vuln;985;2009
cala_alpi;985;2009
card_defl;985;2009
care_cary;985;2009
fest_prat;985;2009
fest_rubr;985;2009
plan_lanc;985;2009
plan_medi;985;2009
pote_erec;985;2009
trif_prat;985;2009
anth_vuln;985;2009
cala_alpi;985;2009
card_defl;985;2009
care_cary;985;2009
care_flac;985;2009
care_pani;985;2009
care_sylv;985;2009
cyno_cris;985;2009
fest_prat;985;2009
fest_rubr;985;2009
hipp_como;985;2009
plan_lanc;985;2009
plan_medi;985;2009
pote_erec;985;2009
rume_acet;985;2009
thym_prae;985;2009
trif_prat;985;2009
anth_vuln;985;2009
briz_medi;985;2009
cala_alpi;985;2009
card_defl;985;2009
care_cary;985;2009
care_flac;985;2009
care_pani;985;2009
dact_glom;985;2009
fest_prat;985;2009
lotu_corn;985;2009
plan_lanc;985;2009
plan_medi;985;2009
pote_erec;985;2009
sesl_albi;985;2009
trif_prat;985;2009
anth_vuln;985;2009
cala_alpi;985;2009
care_cary;985;2009
care_flac;985;2009
cyno_cris;985;2009
dact_glom;985;2009
fest_prat;985;2009
fest_rubr;985;2009
hipp_como;985;2009
phle_prat;985;2009
plan_lanc;985;2009
plan_medi;985;2009
poa_prat;985;2009
pote_erec;985;2009
thym_prae;985;2009
trif_prat;985;2009
trif_repe;985;2009
vero_cham;985;2009
anth_vuln;985;2009
briz_medi;985;2009
cala_alpi;985;2009
card_defl;985;2009
care_cary;985;2009
care_ferr;985;2009
care_pani;985;2009
care_semp;985;2009
heli_numm;985;2009
hipp_como;985;2009
pote_erec;985;2009
sesl_albi;985;2009
trif_prat;985;2009
anth_vuln;985;2009
briz_medi;985;2009
cala_alpi;985;2009
card_defl;985;2009
care_cary;985;2009
care_flac;985;2009
care_orni;985;2009
care_pani;985;2009
care_semp;985;2009
dact_glom;985;2009
fest_prat;985;2009
fest_rubr;985;2009
frag_vesc;985;2009
heli_numm;985;2009
hipp_como;985;2009
lotu_corn;985;2009
plan_lanc;985;2009
poa_alpi;985;2009
poa_prat;985;2009
pote_erec;985;2009
rume_acet;985;2009
sesl_albi;985;2009
trif_prat;985;2009
trif_repe;985;2009
anth_vuln;985;2009
briz_medi;985;2009
cala_alpi;985;2009
card_defl;985;2009
care_cary;985;2009
care_ferr;985;2009
care_flac;985;2009
care_orni;985;2009
care_pani;985;2009
care_semp;985;2009
dact_glom;985;2009
hipp_como;985;2009
lotu_corn;985;2009
plan_lanc;985;2009
plan_medi;985;2009
pote_erec;985;2009
sesl_albi;985;2009
thym_prae;985;2009
trif_prat;985;2009
anth_vuln;985;2009
brac_pinn;985;2009
cala_vari;985;2009
card_defl;985;2009
care_cary;985;2009
care_digi;985;2009
care_flac;985;2009
care_orni;985;2009
care_pani;985;2009
care_semp;985;2009
fest_prat;985;2009
fest_rubr;985;2009
heli_numm;985;2009
hipp_como;985;2009
lotu_corn;985;2009
plan_lanc;985;2009
plan_medi;985;2009
pote_erec;985;2009
sesl_albi;985;2009
trif_prat;985;2009
trif_repe;985;2009
anth_vuln;985;2009
briz_medi;985;2009
cala_alpi;985;2009
cala_vari;985;2009
card_defl;985;2009
care_cary;985;2009
care_flac;985;2009
care_pani;985;2009
care_semp;985;2009
fest_prat;985;2009
heli_numm;985;2009
hipp_como;985;2009
plan_medi;985;2009
pote_erec;985;2009
sesl_albi;985;2009
anth_vuln;985;2009
briz_medi;985;2009
cala_alpi;985;2009
cala_vari;985;2009
care_cary;985;2009
care_digi;985;2009
care_flac;985;2009
care_orni;985;2009
care_pani;985;2009
care_semp;985;2009
dact_glom;985;2009
fest_prat;985;2009
fest_rubr;985;2009
heli_numm;985;2009
hipp_como;985;2009
lotu_corn;985;2009
plan_lanc;985;2009
sesl_albi;985;2009
trif_prat;985;2009
anth_vuln;1106;2009
bisc_laev;1106;2009
briz_medi;1106;2009
cala_alpi;1106;2009
care_cary;1106;2009
care_firm;1106;2009
care_flac;1106;2009
care_pani;1106;2009
care_semp;1106;2009
glob_cord;1106;2009
hipp_como;1106;2009
lotu_corn;1106;2009
plan_lanc;1106;2009
plan_medi;1106;2009
pote_erec;1106;2009
prim_elat;1106;2009
sesl_albi;1106;2009
thym_prae;1106;2009
anth_vuln;1106;2009
bisc_laev;1106;2009
briz_medi;1106;2009
cala_alpi;1106;2009
card_defl;1106;2009
care_cary;1106;2009
care_flac;1106;2009
care_orni;1106;2009
care_pani;1106;2009
care_semp;1106;2009
cyno_cris;1106;2009
hipp_como;1106;2009
lotu_corn;1106;2009
plan_lanc;1106;2009
plan_medi;1106;2009
poa_alpi;1106;2009
pote_erec;1106;2009
prim_elat;1106;2009
sesl_albi;1106;2009
thym_pule;1106;2009
trif_prat;1106;2009
anth_vuln;1106;2009
bisc_laev;1106;2009
briz_medi;1106;2009
cala_alpi;1106;2009
care_ferr;1106;2009
care_firm;1106;2009
care_flac;1106;2009
care_pani;1106;2009
care_semp;1106;2009
drya_octo;1106;2009
heli_numm;1106;2009
hipp_como;1106;2009
plan_lanc;1106;2009
plan_medi;1106;2009
pote_erec;1106;2009
sesl_albi;1106;2009
thym_prae;1106;2009
trif_prat;1106;2009
anth_vuln;1106;2009
arrh_elat;1106;2009
bisc_laev;1106;2009
briz_medi;1106;2009
cala_alpi;1106;2009
care_cary;1106;2009
care_ferr;1106;2009
care_firm;1106;2009
care_flac;1106;2009
care_orni;1106;2009
care_pani;1106;2009
frag_vesc;1106;2009
hipp_como;1106;2009
lotu_corn;1106;2009
plan_lanc;1106;2009
plan_medi;1106;2009
pote_erec;1106;2009
sesl_albi;1106;2009
thym_prae;1106;2009
anth_vuln;1106;2009
bisc_laev;1106;2009
cala_alpi;1106;2009
care_firm;1106;2009
care_flac;1106;2009
care_pani;1106;2009
care_semp;1106;2009
drya_octo;1106;2009
eric_carn;1106;2009
glob_cord;1106;2009
heli_numm;1106;2009
hipp_como;1106;2009
lotu_corn;1106;2009
plan_lanc;1106;2009
pote_erec;1106;2009
sesl_albi;1106;2009
thym_prae;1106;2009
vale_saxa;1106;2009
anth_vuln;1106;2009
bisc_laev;1106;2009
briz_medi;1106;2009
cala_alpi;1106;2009
care_firm;1106;2009
care_orni;1106;2009
care_pani;1106;2009
drya_octo;1106;2009
glob_cord;1106;2009
hipp_como;1106;2009
plan_medi;1106;2009
pote_erec;1106;2009
sesl_albi;1106;2009
thym_prae;1106;2009
vale_saxa;1106;2009
anth_vuln;1106;2009
bisc_laev;1106;2009
briz_medi;1106;2009
care_cary;1106;2009
care_ferr;1106;2009
care_firm;1106;2009
care_orni;1106;2009
care_pani;1106;2009
care_semp;1106;2009
drya_octo;1106;2009
fest_nigr;1106;2009
heli_numm;1106;2009
hipp_como;1106;2009
plan_lanc;1106;2009
plan_medi;1106;2009
poa_alpi;1106;2009
pote_erec;1106;2009
sesl_albi;1106;2009
thym_prae;1106;2009
trif_prat;1106;2009
vale_saxa;1106;2009
anth_vuln;1106;2009
bisc_laev;1106;2009
briz_medi;1106;2009
cala_alpi;1106;2009
care_cary;1106;2009
care_ferr;1106;2009
care_firm;1106;2009
care_flac;1106;2009
care_orni;1106;2009
care_pani;1106;2009
fest_rubr;1106;2009
glob_cord;1106;2009
hipp_como;1106;2009
lotu_corn;1106;2009
plan_lanc;1106;2009
plan_medi;1106;2009
poa_alpi;1106;2009
pote_erec;1106;2009
sesl_albi;1106;2009
thym_prae;1106;2009
anth_vuln;1106;2009
briz_medi;1106;2009
cala_alpi;1106;2009
card_defl;1106;2009
care_ferr;1106;2009
care_firm;1106;2009
care_flac;1106;2009
care_pani;1106;2009
care_sylv;1106;2009
caru_carv;1106;2009
dact_glom;1106;2009
heli_numm;1106;2009
hipp_como;1106;2009
plan_lanc;1106;2009
plan_medi;1106;2009
poa_alpi;1106;2009
prim_elat;1106;2009
sesl_albi;1106;2009
thym_prae;1106;2009
trif_prat;1106;2009
bisc_laev;1106;2009
briz_medi;1106;2009
care_flac;1106;2009
care_pall;1106;2009
care_pani;1106;2009
care_sylv;1106;2009
caru_carv;1106;2009
cyno_cris;1106;2009
dact_glom;1106;2009
fest_prat;1106;2009
fest_rubr;1106;2009
lotu_corn;1106;2009
phle_prat;1106;2009
plan_lanc;1106;2009
plan_medi;1106;2009
pote_erec;1106;2009
prim_elat;1106;2009
rume_acet;1106;2009
trif_prat;1106;2009
trif_repe;1106;2009
vero_cham;1106;2009
anth_odor;1326;2009
cala_alpi;1326;2009
care_digi;1326;2009
care_flac;1326;2009
care_pani;1326;2009
desc_cesp;1326;2009
fest_rubr;1326;2009
heli_numm;1326;2009
hipp_como;1326;2009
lotu_corn;1326;2009
orig_vulg;1326;2009
poa_alpi;1326;2009
pote_erec;1326;2009
vero_cham;1326;2009
anth_odor;1326;2009
briz_medi;1326;2009
cala_alpi;1326;2009
care_digi;1326;2009
care_flac;1326;2009
care_pani;1326;2009
care_sylv;1326;2009
fest_rubr;1326;2009
hipp_como;1326;2009
plan_lanc;1326;2009
plan_medi;1326;2009
poa_alpi;1326;2009
poa_prat;1326;2009
pote_erec;1326;2009
prim_elat;1326;2009
thym_prae;1326;2009
bisc_laev;1326;2009
cala_alpi;1326;2009
care_ferr;1326;2009
care_flac;1326;2009
care_orni;1326;2009
care_pani;1326;2009
desc_cesp;1326;2009
heli_numm;1326;2009
plan_lanc;1326;2009
poa_alpi;1326;2009
pote_aure;1326;2009
pote_erec;1326;2009
prim_elat;1326;2009
vero_cham;1326;2009
cala_alpi;1326;2009
care_digi;1326;2009
care_flac;1326;2009
dact_glom;1326;2009
fest_rubr;1326;2009
gera_sylv;1326;2009
lotu_corn;1326;2009
plan_lanc;1326;2009
pote_erec;1326;2009
trif_prat;1326;2009
vero_cham;1326;2009
viol_bifl;1326;2009
anth_odor;1326;2009
anth_vuln;1326;2009
bisc_laev;1326;2009
cala_alpi;1326;2009
care_ferr;1326;2009
care_flac;1326;2009
care_orni;1326;2009
care_pani;1326;2009
dact_glom;1326;2009
heli_numm;1326;2009
lotu_corn;1326;2009
plan_medi;1326;2009
poa_alpi;1326;2009
prim_elat;1326;2009
trif_repe;1326;2009
bisc_laev;1326;2009
care_digi;1326;2009
care_ferr;1326;2009
care_flac;1326;2009
fest_rubr;1326;2009
gera_sylv;1326;2009
pote_erec;1326;2009
sesl_albi;1326;2009
vacc_myrt;1326;2009
viol_bifl;1326;2009
bisc_laev;1326;2009
cala_alpi;1326;2009
cala_vari;1326;2009
care_ferr;1326;2009
care_flac;1326;2009
eric_carn;1326;2009
gera_sylv;1326;2009
heli_numm;1326;2009
hipp_como;1326;2009
lotu_corn;1326;2009
pote_erec;1326;2009
sesl_albi;1326;2009
vacc_myrt;1326;2009
bisc_laev;1326;2009
cala_alpi;1326;2009
care_cary;1326;2009
care_ferr;1326;2009
care_flac;1326;2009
care_pani;1326;2009
heli_numm;1326;2009
hipp_como;1326;2009
lotu_corn;1326;2009
plan_lanc;1326;2009
plan_medi;1326;2009
pote_aure;1326;2009
pote_erec;1326;2009
prim_elat;1326;2009
sesl_albi;1326;2009
viol_bifl;1326;2009
anth_odor;1326;2009
cala_vari;1326;2009
care_ferr;1326;2009
care_orni;1326;2009
desc_cesp;1326;2009
eric_carn;1326;2009
fest_rubr;1326;2009
frag_vesc;1326;2009
heli_numm;1326;2009
pote_erec;1326;2009
sesl_albi;1326;2009
thym_prae;1326;2009
trif_prat;1326;2009
vacc_myrt;1326;2009
viol_bifl;1326;2009
anth_odor;1326;2009
anth_vuln;1326;2009
cala_alpi;1326;2009
care_digi;1326;2009
care_ferr;1326;2009
care_flac;1326;2009
dact_glom;1326;2009
eric_carn;1326;2009
fest_rubr;1326;2009
gera_sylv;1326;2009
heli_numm;1326;2009
lotu_corn;1326;2009
poa_alpi;1326;2009
pote_aure;1326;2009
pote_erec;1326;2009
prim_elat;1326;2009
sesl_albi;1326;2009
vacc_myrt;1326;2009
viol_bifl;1326;2009
cala_alpi;1580;2009
card_defl;1580;2009
care_cary;1580;2009
care_digi;1580;2009
fest_rubr;1580;2009
pote_aure;1580;2009
pote_erec;1580;2009
sesl_albi;1580;2009
trif_prat;1580;2009
vero_cham;1580;2009
cala_alpi;1580;2009
card_defl;1580;2009
care_cary;1580;2009
care_digi;1580;2009
care_ferr;1580;2009
care_pall;1580;2009
fest_rubr;1580;2009
plan_lanc;1580;2009
pote_erec;1580;2009
thym_prae;1580;2009
trif_prat;1580;2009
vero_cham;1580;2009
cala_alpi;1580;2009
care_digi;1580;2009
care_ferr;1580;2009
care_flac;1580;2009
care_fusc;1580;2009
fest_rubr;1580;2009
plan_lanc;1580;2009
poa_alpi;1580;2009
pote_aure;1580;2009
pote_erec;1580;2009
sesl_albi;1580;2009
thym_prae;1580;2009
trif_prat;1580;2009
vero_cham;1580;2009
care_fusc;1580;2009
dact_glom;1580;2009
fest_rubr;1580;2009
plan_lanc;1580;2009
poa_alpi;1580;2009
trif_prat;1580;2009
vero_cham;1580;2009
viol_bifl;1580;2009
cala_alpi;1580;2009
card_defl;1580;2009
care_digi;1580;2009
care_ferr;1580;2009
fest_rubr;1580;2009
lotu_corn;1580;2009
plan_lanc;1580;2009
poa_alpi;1580;2009
pote_erec;1580;2009
thym_prae;1580;2009
trif_prat;1580;2009
vero_cham;1580;2009
viol_bifl;1580;2009
cala_alpi;1580;2009
card_defl;1580;2009
care_cary;1580;2009
care_digi;1580;2009
care_ferr;1580;2009
fest_rubr;1580;2009
hipp_como;1580;2009
plan_lanc;1580;2009
poa_alpi;1580;2009
pote_erec;1580;2009
sesl_albi;1580;2009
thym_prae;1580;2009
trif_prat;1580;2009
vero_cham;1580;2009
cala_alpi;1580;2009
card_defl;1580;2009
dact_glom;1580;2009
fest_rubr;1580;2009
frag_vesc;1580;2009
orig_vulg;1580;2009
pote_erec;1580;2009
trif_prat;1580;2009
vacc_myrt;1580;2009
vero_cham;1580;2009
viol_bifl;1580;2009
cala_alpi;1580;2009
card_defl;1580;2009
care_digi;1580;2009
care_ferr;1580;2009
care_pall;1580;2009
fest_rubr;1580;2009
poa_alpi;1580;2009
pote_aure;1580;2009
pote_erec;1580;2009
sesl_albi;1580;2009
thym_prae;1580;2009
vero_cham;1580;2009
briz_medi;1580;2009
cala_alpi;1580;2009
card_defl;1580;2009
care_cary;1580;2009
care_digi;1580;2009
care_flac;1580;2009
care_pall;1580;2009
cyno_cris;1580;2009
fest_prat;1580;2009
lotu_corn;1580;2009
plan_lanc;1580;2009
plan_medi;1580;2009
poa_alpi;1580;2009
pote_aure;1580;2009
pote_erec;1580;2009
sesl_albi;1580;2009
trif_prat;1580;2009
vero_cham;1580;2009
viol_bifl;1580;2009
briz_medi;1580;2009
cala_alpi;1580;2009
card_defl;1580;2009
care_cary;1580;2009
care_flac;1580;2009
care_fusc;1580;2009
care_pall;1580;2009
dact_glom;1580;2009
fest_rubr;1580;2009
orig_vulg;1580;2009
plan_lanc;1580;2009
plan_medi;1580;2009
poa_alpi;1580;2009
pote_aure;1580;2009
pote_erec;1580;2009
sesl_albi;1580;2009
thym_prae;1580;2009
trif_prat;1580;2009
vero_cham;1580;2009
viol_bifl;1580;2009
anth_vuln;1807;2009
bisc_laev;1807;2009
care_ferr;1807;2009
care_orni;1807;2009
care_semp;1807;2009
heli_numm;1807;2009
hipp_como;1807;2009
lotu_corn;1807;2009
sesl_albi;1807;2009
vacc_myrt;1807;2009
anth_vuln;1807;2009
bisc_laev;1807;2009
care_ferr;1807;2009
care_orni;1807;2009
care_semp;1807;2009
heli_numm;1807;2009
lotu_corn;1807;2009
pote_aure;1807;2009
sesl_albi;1807;2009
viol_bifl;1807;2009
anth_vuln;1807;2009
bisc_laev;1807;2009
cala_alpi;1807;2009
care_ferr;1807;2009
care_firm;1807;2009
care_orni;1807;2009
care_semp;1807;2009
drya_octo;1807;2009
fest_quad;1807;2009
heli_numm;1807;2009
lotu_corn;1807;2009
pote_erec;1807;2009
sesl_albi;1807;2009
viol_bifl;1807;2009
anth_vuln;1807;2009
bisc_laev;1807;2009
briz_medi;1807;2009
cala_alpi;1807;2009
care_ferr;1807;2009
care_semp;1807;2009
fest_quad;1807;2009
heli_numm;1807;2009
lotu_corn;1807;2009
sesl_albi;1807;2009
thym_prae;1807;2009
viol_bifl;1807;2009
anth_vuln;1807;2009
bisc_laev;1807;2009
cala_alpi;1807;2009
care_ferr;1807;2009
care_semp;1807;2009
drya_octo;1807;2009
heli_numm;1807;2009
lotu_corn;1807;2009
poa_alpi;1807;2009
pote_erec;1807;2009
sesl_albi;1807;2009
vacc_myrt;1807;2009
viol_bifl;1807;2009
anth_vuln;1807;2009
bisc_laev;1807;2009
cala_alpi;1807;2009
care_ferr;1807;2009
care_semp;1807;2009
fest_quad;1807;2009
heli_numm;1807;2009
lotu_corn;1807;2009
poa_alpi;1807;2009
sesl_albi;1807;2009
vacc_myrt;1807;2009
vale_saxa;1807;2009
viol_bifl;1807;2009
anth_vuln;1807;2009
bisc_laev;1807;2009
briz_medi;1807;2009
care_ferr;1807;2009
care_firm;1807;2009
care_semp;1807;2009
fest_quad;1807;2009
heli_numm;1807;2009
lotu_corn;1807;2009
sesl_albi;1807;2009
vale_saxa;1807;2009
anth_vuln;1807;2009
bisc_laev;1807;2009
briz_medi;1807;2009
care_ferr;1807;2009
care_semp;1807;2009
heli_numm;1807;2009
sesl_albi;1807;2009
viol_bifl;1807;2009
anth_vuln;1807;2009
bisc_laev;1807;2009
care_ferr;1807;2009
care_orni;1807;2009
care_semp;1807;2009
drya_octo;1807;2009
fest_quad;1807;2009
heli_numm;1807;2009
lotu_corn;1807;2009
pote_erec;1807;2009
sesl_albi;1807;2009
vacc_myrt;1807;2009
vacc_viti;1807;2009
viol_bifl;1807;2009
anth_vuln;1807;2009
bisc_laev;1807;2009
cala_alpi;1807;2009
care_ferr;1807;2009
care_semp;1807;2009
fest_quad;1807;2009
heli_numm;1807;2009
lotu_corn;1807;2009
sesl_albi;1807;2009
thym_prae;1807;2009
viol_bifl;1807;2009
bisc_laev;1986;2009
care_firm;1986;2009
care_orni;1986;2009
care_semp;1986;2009
drya_octo;1986;2009
fest_quad;1986;2009
heli_alpe;1986;2009
heli_numm;1986;2009
poa_alpi;1986;2009
sesl_albi;1986;2009
vacc_viti;1986;2009
bisc_laev;1986;2009
care_firm;1986;2009
care_orni;1986;2009
care_semp;1986;2009
drya_octo;1986;2009
fest_quad;1986;2009
heli_alpe;1986;2009
poa_alpi;1986;2009
sesl_albi;1986;2009
vacc_viti;1986;2009
vale_saxa;1986;2009
bisc_laev;1986;2009
care_firm;1986;2009
care_orni;1986;2009
care_semp;1986;2009
drya_octo;1986;2009
fest_quad;1986;2009
heli_alpe;1986;2009
sesl_albi;1986;2009
vacc_viti;1986;2009
bisc_laev;1986;2009
care_firm;1986;2009
care_orni;1986;2009
care_semp;1986;2009
drya_octo;1986;2009
fest_quad;1986;2009
heli_alpe;1986;2009
heli_numm;1986;2009
sesl_albi;1986;2009
vacc_viti;1986;2009
vale_saxa;1986;2009
anth_vuln;1986;2009
care_firm;1986;2009
care_orni;1986;2009
care_semp;1986;2009
drya_octo;1986;2009
fest_quad;1986;2009
poa_alpi;1986;2009
sesl_albi;1986;2009
thym_prae;1986;2009
vacc_viti;1986;2009
bisc_laev;1986;2009
care_firm;1986;2009
care_orni;1986;2009
care_semp;1986;2009
drya_octo;1986;2009
fest_quad;1986;2009
heli_numm;1986;2009
sesl_albi;1986;2009
viol_bifl;1986;2009
bisc_laev;1986;2009
care_firm;1986;2009
care_orni;1986;2009
care_semp;1986;2009
drya_octo;1986;2009
fest_quad;1986;2009
heli_alpe;1986;2009
heli_numm;1986;2009
lotu_corn;1986;2009
poa_alpi;1986;2009
sesl_albi;1986;2009
vacc_myrt;1986;2009
vacc_viti;1986;2009
viol_bifl;1986;2009
anth_vuln;1986;2009
bisc_laev;1986;2009
card_defl;1986;2009
care_firm;1986;2009
care_orni;1986;2009
care_semp;1986;2009
drya_octo;1986;2009
fest_quad;1986;2009
heli_alpe;1986;2009
poa_alpi;1986;2009
sesl_albi;1986;2009
vacc_viti;1986;2009
bisc_laev;1986;2009
care_firm;1986;2009
care_orni;1986;2009
care_semp;1986;2009
fest_quad;1986;2009
heli_numm;1986;2009
sesl_albi;1986;2009
vacc_viti;1986;2009
anth_vuln;1986;2009
bisc_laev;1986;2009
care_firm;1986;2009
care_orni;1986;2009
care_semp;1986;2009
drya_octo;1986;2009
fest_quad;1986;2009
heli_alpe;1986;2009
heli_numm;1986;2009
lotu_corn;1986;2009
sesl_albi;1986;2009
agro_capi;828;2009
anth_odor;828;2009
care_pall;828;2009
cyno_cris;828;2009
dact_glom;828;2009
fest_prat;828;2009
frag_vesc;828;2009
plan_lanc;828;2009
trif_prat;828;2009
trif_repe;828;2009
vero_cham;828;2009
anth_odor;828;2009
arrh_elat;828;2009
brac_sylv;828;2009
care_digi;828;2009
care_flac;828;2009
care_pall;828;2009
care_sylv;828;2009
dact_glom;828;2009
fest_prat;828;2009
fest_rubr;828;2009
frag_vesc;828;2009
orig_vulg;828;2009
plan_lanc;828;2009
poa_triv;828;2009
trif_prat;828;2009
trif_repe;828;2009
vero_cham;828;2009
agro_capi;828;2009
arrh_elat;828;2009
brac_sylv;828;2009
dact_glom;828;2009
fest_rubr;828;2009
frag_vesc;828;2009
lotu_corn;828;2009
poa_prat;828;2009
trif_prat;828;2009
vero_cham;828;2009
vici_crac;828;2009
agro_capi;828;2009
arrh_elat;828;2009
care_flac;828;2009
care_pall;828;2009
care_sylv;828;2009
cyno_cris;828;2009
dact_glom;828;2009
fest_prat;828;2009
fest_rubr;828;2009
frag_vesc;828;2009
lotu_corn;828;2009
orig_vulg;828;2009
plan_lanc;828;2009
poa_annu;828;2009
poa_triv;828;2009
trif_prat;828;2009
trif_repe;828;2009
vero_cham;828;2009
agro_capi;828;2009
anth_odor;828;2009
brac_sylv;828;2009
briz_medi;828;2009
care_cary;828;2009
care_flac;828;2009
care_pall;828;2009
care_sylv;828;2009
dact_glom;828;2009
fest_prat;828;2009
fest_rubr;828;2009
lotu_corn;828;2009
poa_annu;828;2009
trif_prat;828;2009
trif_repe;828;2009
vero_cham;828;2009
agro_capi;828;2009
brac_sylv;828;2009
care_cary;828;2009
care_flac;828;2009
care_orni;828;2009
care_pall;828;2009
care_sylv;828;2009
dact_glom;828;2009
fest_prat;828;2009
fest_rubr;828;2009
frag_vesc;828;2009
lotu_corn;828;2009
orig_vulg;828;2009
plan_lanc;828;2009
poa_triv;828;2009
vero_cham;828;2009
agro_capi;828;2009
care_flac;828;2009
care_pall;828;2009
care_sylv;828;2009
dact_glom;828;2009
fest_prat;828;2009
fest_rubr;828;2009
frag_vesc;828;2009
plan_lanc;828;2009
plan_medi;828;2009
prim_elat;828;2009
rume_acet;828;2009
trif_prat;828;2009
trif_repe;828;2009
vero_cham;828;2009
brac_sylv;828;2009
care_cary;828;2009
care_flac;828;2009
care_pall;828;2009
care_sylv;828;2009
dact_glom;828;2009
fest_prat;828;2009
fest_rubr;828;2009
frag_vesc;828;2009
lotu_corn;828;2009
orig_vulg;828;2009
plan_lanc;828;2009
poa_triv;828;2009
trif_prat;828;2009
trif_repe;828;2009
vero_cham;828;2009
brac_sylv;828;2009
care_cary;828;2009
care_flac;828;2009
care_orni;828;2009
care_sylv;828;2009
dact_glom;828;2009
fest_prat;828;2009
fest_rubr;828;2009
frag_vesc;828;2009
lotu_corn;828;2009
poa_annu;828;2009
pote_erec;828;2009
trif_prat;828;2009
trif_repe;828;2009
vacc_myrt;828;2009
vero_cham;828;2009
anth_odor;828;2009
brac_sylv;828;2009
care_flac;828;2009
care_pall;828;2009
cyno_cris;828;2009
dact_glom;828;2009
fest_prat;828;2009
fest_rubr;828;2009
frag_vesc;828;2009
lotu_corn;828;2009
orig_vulg;828;2009
plan_lanc;828;2009
poa_prat;828;2009
trif_prat;828;2009
trif_repe;828;2009
vero_cham;828;2009
agro_capi;1046;2009
anth_odor;1046;2009
care_fusc;1046;2009
care_oval;1046;2009
care_pall;1046;2009
care_pani;1046;2009
care_sylv;1046;2009
caru_carv;1046;2009
cyno_cris;1046;2009
fest_prat;1046;2009
lotu_corn;1046;2009
plan_medi;1046;2009
thym_prae;1046;2009
trif_prat;1046;2009
trif_repe;1046;2009
vero_cham;1046;2009
anth_odor;1046;2009
briz_medi;1046;2009
